po_number,po_item,po_date,vendor_id,vendor_name,parent_company_group,category_code,category_name,category_l1,category_l2,plant_code,plant_name,region,net_value_inr,quantity,unit,currency,doc_type,contract_number,is_deleted
4500003061,20,2025-03-29,0000100153,Precision Engineering Works,,M054,Construction Services,Civil & Construction,Construction Services,BAL1,BALCO,Chhattisgarh,4308599,38,LOT,INR,NB,46004140,false
4500003061,30,2025-03-29,0000100029,Grundfos Pumps India,,M022,Logistics Services,Services,Logistics Services,BAL1,BALCO,Chhattisgarh,7584224,27,LOT,INR,MK,46000218,false
4500003061,40,2025-03-29,0000100026,Flowserve India,,M040,Road Transport,Logistics & Transport,Road Transport,BAL1,BALCO,Chhattisgarh,14429649,45,LOT,INR,NB,46001539,false
4500003062,10,2024-03-05,0000100148,Shree Balaji Enterprises,WEIR-GRP,M049,Gas Detectors,Safety & PPE,Gas Detectors,HZL1,Hindustan Zinc,Rajasthan,1013803,34,EA,INR,FO,46004141,false
4500003062,20,2024-03-05,0000100023,Bharat Petroleum Corporation Ltd,SIEMENS-GRP,M062,PLC & DCS Systems,Instrumentation,PLC & DCS Systems,HZL1,Hindustan Zinc,Rajasthan,5865182,24,SET,INR,FO,46004142,false
4500003062,30,2024-03-05,0000100141,Satpura Industrial Corporation,ABB-GRP,M050,Safety Footwear,Safety & PPE,Safety Footwear,HZL1,Hindustan Zinc,Rajasthan,492383,12,EA,INR,NB,,false
4500003063,10,2024-10-07,0000100080,Mewar Fabricators,,M021,Shutdown Maintenance Contractors,Services,Shutdown Maintenance Contractors,VAL1,Vedanta Aluminium,Odisha,6026356,17,LOT,EUR,NB,,false
4500003063,20,2024-10-07,0000100006,SKF India Ltd,,M024,Consulting Services,Services,Consulting Services,VAL1,Vedanta Aluminium,Odisha,27233619,21,LOT,INR,NB,46003194,false
4500003063,30,2024-10-07,0000100061,Rajasthan Industries,,M040,Road Transport,Logistics & Transport,Road Transport,VAL1,Vedanta Aluminium,Odisha,21288393,19,LOT,INR,NB,46003081,false
4500003063,40,2024-10-07,0000100160,Deccan Fabricators,,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,VAL1,Vedanta Aluminium,Odisha,149638848,18,EA,INR,NB,46001890,false
4500003063,50,2024-10-07,0000100128,Sahyadri Industries,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,VAL1,Vedanta Aluminium,Odisha,12083378,393,MT,EUR,NB,46004143,false
4500003064,10,2023-10-03,0000100082,Precision Industries,,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,COG1,Cairn Oil & Gas,Rajasthan,20541204,61,MT,INR,NB,46000663,false
4500003064,20,2023-10-03,0000100065,Vindhyachal Engineering Works,,M011,Grinding Media,MRO & Spares,Grinding Media,COG1,Cairn Oil & Gas,Rajasthan,522194,10,SET,INR,NB,46004121,false
4500003064,30,2023-10-03,0000100109,Mewar Suppliers Pvt Ltd,,M033,Coal,Fuel & Energy,Coal,COG1,Cairn Oil & Gas,Rajasthan,8616054,152,MT,INR,MK,,false
4500003065,10,2024-10-29,0000100010,Sandvik Mining,,M013,Crusher Parts,MRO & Spares,Crusher Parts,STC1,Sterlite Copper,Tamil Nadu,3198183,11,SET,INR,UB,46003361,false
4500003065,20,2024-10-29,0000100034,Rajasthan Fabricators,METSO-GRP,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,STC1,Sterlite Copper,Tamil Nadu,99977406,352,L,INR,NB,,false
4500003065,30,2024-10-29,0000100065,Vindhyachal Engineering Works,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,STC1,Sterlite Copper,Tamil Nadu,16207090,40,LOT,INR,NB,46004144,false
4500003065,40,2024-10-29,0000100099,Mewar Overseas Pvt Ltd (0099),,M052,Steel Structures,Civil & Construction,Steel Structures,STC1,Sterlite Copper,Tamil Nadu,14773131,16,EA,INR,UB,46004145,false
4500003066,10,2024-12-14,0000100131,Deccan Enterprises,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,11146978,14,SET,INR,NB,46000087,false
4500003066,20,2024-12-14,0000100160,Deccan Fabricators,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,VAL1,Vedanta Aluminium,Odisha,24087905,6,EA,INR,UB,,false
4500003066,30,2024-12-14,0000100120,Cauvery Trading Co (0120),,M038,Natural Gas,Fuel & Energy,Natural Gas,VAL1,Vedanta Aluminium,Odisha,4814278,67,L,INR,FO,46000864,false
4500003066,40,2024-12-14,0000100081,Om Sai Suppliers Pvt Ltd,,M021,Shutdown Maintenance Contractors,Services,Shutdown Maintenance Contractors,VAL1,Vedanta Aluminium,Odisha,5682403,36,LOT,INR,UB,46003344,false
4500003067,10,2023-02-07,0000100061,Rajasthan Industries,,M010,Conveyor Components,MRO & Spares,Conveyor Components,COR1,Corporate / Shared Services,Maharashtra,6571735,39,EA,INR,NB,46004146,false
4500003067,20,2023-02-07,0000100044,Apex Suppliers Pvt Ltd,,M013,Crusher Parts,MRO & Spares,Crusher Parts,COR1,Corporate / Shared Services,Maharashtra,779784,7,SET,INR,NB,,false
4500003067,30,2023-02-07,0000100147,Vindhyachal Industrial Corporation,,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,COR1,Corporate / Shared Services,Maharashtra,41998360,147,L,INR,NB,,false
4500003067,40,2023-02-07,0000100160,Deccan Fabricators,,M005,Alumina,Raw Materials,Alumina,COR1,Corporate / Shared Services,Maharashtra,19342071,431,MT,INR,NB,46003713,false
4500003068,10,2025-10-10,0000100057,Sterling Equipment Ltd,CATERPILLAR-GRP,M024,Consulting Services,Services,Consulting Services,STC1,Sterlite Copper,Tamil Nadu,2231405,24,LOT,INR,MK,46004147,false
4500003068,20,2025-10-10,0000100012,Komatsu Ltd,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,STC1,Sterlite Copper,Tamil Nadu,1511329,35,EA,USD,NB,,false
4500003068,30,2025-10-10,0000100156,Cauvery Fabricators,,M013,Crusher Parts,MRO & Spares,Crusher Parts,STC1,Sterlite Copper,Tamil Nadu,1467075,47,SET,EUR,NB,46000597,false
4500003069,10,2024-09-09,0000100044,Apex Suppliers Pvt Ltd,,M051,Cement,Civil & Construction,Cement,STC1,Sterlite Copper,Tamil Nadu,19255730,205,MT,INR,NB,,false
4500003070,10,2025-07-09,0000100086,Marwar Engineering Works,,M007,Bearings,MRO & Spares,Bearings,VAL1,Vedanta Aluminium,Odisha,1195986,11,EA,INR,NB,,false
4500003071,10,2024-07-03,0000100136,Rajasthan Trading Co,ABB-GRP,M022,Logistics Services,Services,Logistics Services,BAL1,BALCO,Chhattisgarh,8334667,2,LOT,INR,NB,,false
4500003071,20,2024-07-03,0000100085,Sahyadri Industrial Corporation (0085),METSO-GRP,M009,Pumps,MRO & Spares,Pumps,BAL1,BALCO,Chhattisgarh,3109942,3,EA,INR,NB,,false
4500003071,30,2024-07-03,0000100063,Rajasthan Overseas Pvt Ltd,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,BAL1,BALCO,Chhattisgarh,52519003,118,MT,INR,NB,46000674,false
4500003071,40,2024-07-03,0000100056,Vindhya Trading Co,,M007,Bearings,MRO & Spares,Bearings,BAL1,BALCO,Chhattisgarh,3340951,21,EA,INR,NB,,false
4500003071,50,2024-07-03,0000100115,Mewar Equipment Ltd,,M058,VFDs & Drives,Electrical,VFDs & Drives,BAL1,BALCO,Chhattisgarh,5381025,41,EA,INR,NB,46004148,false
4500003072,10,2025-01-07,0000100023,Bharat Petroleum Corporation Ltd,SIEMENS-GRP,M029,Frothers,Chemicals & Reagents,Frothers,VAL1,Vedanta Aluminium,Odisha,6111177,197,L,INR,NB,46003725,false
4500003072,20,2025-01-07,0000100004,ABB India Ltd,ADANI-GRP,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,1497624,25,EA,INR,NB,,false
4500003072,30,2025-01-07,0000100119,Godavari Manufacturing Co (0119),FLS-GRP,M033,Coal,Fuel & Energy,Coal,VAL1,Vedanta Aluminium,Odisha,16892851,425,L,INR,NB,46004149,false
4500003072,40,2025-01-07,0000100088,Aravali Manufacturing Co,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,9346365,24,EA,INR,NB,,false
4500003073,10,2024-11-09,0000100156,Cauvery Fabricators,,M034,Diesel,Fuel & Energy,Diesel,VAL1,Vedanta Aluminium,Odisha,15521304,206,MT,EUR,FO,46004150,false
4500003073,20,2024-11-09,0000100126,Marwar Equipment Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,3643331,8,SET,INR,MK,46001396,false
4500003073,30,2024-11-09,0000100147,Vindhyachal Industrial Corporation,,M035,Furnace Oil,Fuel & Energy,Furnace Oil,VAL1,Vedanta Aluminium,Odisha,52978798,52,L,INR,NB,46001354,false
4500003073,40,2024-11-09,0000100103,Ganga Technologies Pvt Ltd,,M045,Network Services,IT & Telecom,Network Services,VAL1,Vedanta Aluminium,Odisha,13331490,24,EA,INR,MK,46001673,false
4500003073,50,2024-11-09,0000100039,Desert Enterprises,,M033,Coal,Fuel & Energy,Coal,VAL1,Vedanta Aluminium,Odisha,47858017,53,MT,EUR,NB,46004151,false
4500003074,10,2025-08-04,0000100002,Larsen & Toubro Ltd,,M024,Consulting Services,Services,Consulting Services,VAL1,Vedanta Aluminium,Odisha,20569999,10,LOT,INR,NB,46004152,false
4500003074,20,2025-08-04,0000100106,Chambal Equipment Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,3869840,29,EA,INR,NB,46004153,false
4500003075,10,2025-01-10,0000100025,Weir Minerals India,,M042,Shipping & Freight Forwarding,Logistics & Transport,Shipping & Freight Forwarding,VAL1,Vedanta Aluminium,Odisha,18179360,46,LOT,INR,NB,46000461,false
4500003075,20,2025-01-10,0000100073,Cauvery Manufacturing Co,,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,VAL1,Vedanta Aluminium,Odisha,85150321,53,MT,INR,NB,46003402,false
4500003076,10,2025-04-10,0000100097,Sterling Industrial Corporation (0097),,M002,Lead Concentrate,Raw Materials,Lead Concentrate,COG1,Cairn Oil & Gas,Rajasthan,26110997,265,MT,INR,NB,46000617,false
4500003076,20,2025-04-10,0000100114,Yamuna Equipment Ltd,,M058,VFDs & Drives,Electrical,VFDs & Drives,COG1,Cairn Oil & Gas,Rajasthan,21517222,36,EA,INR,NB,46004154,false
4500003076,30,2025-04-10,0000100017,JSW Steel Ltd,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,COG1,Cairn Oil & Gas,Rajasthan,39801017,297,MT,INR,FO,,false
4500003076,40,2025-04-10,0000100076,Bharat Technologies Pvt Ltd,,M051,Cement,Civil & Construction,Cement,COG1,Cairn Oil & Gas,Rajasthan,11348033,27,EA,USD,NB,46004155,false
4500003076,50,2025-04-10,0000100004,ABB India Ltd,ADANI-GRP,M022,Logistics Services,Services,Logistics Services,COG1,Cairn Oil & Gas,Rajasthan,6798663,3,LOT,INR,NB,,false
4500003077,10,2023-07-29,0000100016,BHEL,,M056,Transformers,Electrical,Transformers,STC1,Sterlite Copper,Tamil Nadu,7812894,38,SET,INR,NB,46004156,false
4500003078,10,2023-06-06,0000100012,Komatsu Ltd,,M023,Civil Works,Services,Civil Works,IOD1,Iron Ore Division,Goa,9450991,14,LOT,USD,NB,46004106,false
4500003079,10,2023-07-28,0000100060,Precision Manufacturing Co,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,VAL1,Vedanta Aluminium,Odisha,27250732,14,LOT,INR,NB,46004157,false
4500003079,20,2023-07-28,0000100036,Nilgiri Engineering Works,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,VAL1,Vedanta Aluminium,Odisha,2006980,30,EA,INR,UB,46001698,false
4500003079,30,2023-07-28,0000100041,Shree Balaji Manufacturing Co,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,VAL1,Vedanta Aluminium,Odisha,2901126,10,EA,INR,NB,,false
4500003079,40,2023-07-28,0000100007,Timken India Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,VAL1,Vedanta Aluminium,Odisha,944857,21,SET,INR,UB,46000895,false
4500003079,50,2023-07-28,0000100094,Shree Balaji Trading Co,,M014,Motor Spares,MRO & Spares,Motor Spares,VAL1,Vedanta Aluminium,Odisha,3261254,36,EA,USD,NB,46004158,false
4500003080,10,2025-01-25,0000100150,Konkan Trading Co (0150),,M005,Alumina,Raw Materials,Alumina,HZL1,Hindustan Zinc,Rajasthan,46986199,67,MT,INR,NB,46001631,false
4500003081,10,2025-10-05,0000100066,Apex Overseas Pvt Ltd,,M046,Telecom Services,IT & Telecom,Telecom Services,IOD1,Iron Ore Division,Goa,2100259,47,LOT,USD,UB,,false
4500003081,20,2025-10-05,0000100129,Nilgiri Enterprises,,M031,Lime,Chemicals & Reagents,Lime,IOD1,Iron Ore Division,Goa,14751386,11,KG,INR,NB,46002700,false
4500003081,30,2025-10-05,0000100105,Ganga Equipment Ltd,,M023,Civil Works,Services,Civil Works,IOD1,Iron Ore Division,Goa,11067571,35,LOT,INR,NB,46003519,false
4500003081,40,2025-10-05,0000100054,Narmada Industries,,M029,Frothers,Chemicals & Reagents,Frothers,IOD1,Iron Ore Division,Goa,2507755,272,MT,USD,NB,46001582,false
4500003081,50,2025-10-05,0000100083,Deccan Technologies Pvt Ltd,,M020,Drilling Rigs,Capital Equipment,Drilling Rigs,IOD1,Iron Ore Division,Goa,31993960,9,SET,EUR,NB,,false
4500003082,10,2024-03-01,0000100051,Orient Equipment Ltd,ABB-GRP,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,2022692,9,EA,INR,NB,,false
4500003082,20,2024-03-01,0000100048,Sahyadri Trading Co,,M039,Rail Freight,Logistics & Transport,Rail Freight,HZL1,Hindustan Zinc,Rajasthan,7568849,13,LOT,USD,NB,46004159,false
4500003082,30,2024-03-01,0000100004,ABB India Ltd,ADANI-GRP,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,HZL1,Hindustan Zinc,Rajasthan,1113903,44,EA,INR,FO,,false
4500003083,10,2025-10-17,0000100140,Narmada Industries (0140),SANDVIK-GRP,M009,Pumps,MRO & Spares,Pumps,COG1,Cairn Oil & Gas,Rajasthan,2188804,9,SET,INR,UB,46002003,false
4500003083,20,2025-10-17,0000100028,Schneider Electric India,,M005,Alumina,Raw Materials,Alumina,COG1,Cairn Oil & Gas,Rajasthan,31877053,495,MT,INR,NB,46000373,false
4500003083,30,2025-10-17,0000100112,Cauvery Trading Co (0112),SCHNEIDER-GRP,M029,Frothers,Chemicals & Reagents,Frothers,COG1,Cairn Oil & Gas,Rajasthan,7231271,308,MT,INR,FO,,false
4500003083,40,2025-10-17,0000100117,Yamuna Suppliers Pvt Ltd,WEIR-GRP,M032,Flocculants,Chemicals & Reagents,Flocculants,COG1,Cairn Oil & Gas,Rajasthan,5081318,356,KG,INR,MK,46001254,false
4500003084,10,2024-03-26,0000100114,Yamuna Equipment Ltd,,M015,SAG Mills,Capital Equipment,SAG Mills,VAL1,Vedanta Aluminium,Odisha,63197757,32,EA,INR,NB,46004160,false
4500003084,20,2024-03-26,0000100144,Sterling Manufacturing Co,,M043,Hardware,IT & Telecom,Hardware,VAL1,Vedanta Aluminium,Odisha,7546897,18,EA,USD,NB,46004161,false
4500003084,30,2024-03-26,0000100051,Orient Equipment Ltd,ABB-GRP,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,VAL1,Vedanta Aluminium,Odisha,5670788,373,L,INR,NB,46001080,false
4500003085,10,2024-07-08,0000100140,Narmada Industries (0140),SANDVIK-GRP,M016,Furnaces,Capital Equipment,Furnaces,HZL1,Hindustan Zinc,Rajasthan,131917326,23,EA,INR,UB,,false
4500003085,20,2024-07-08,0000100014,Kirloskar Brothers Ltd,,M031,Lime,Chemicals & Reagents,Lime,HZL1,Hindustan Zinc,Rajasthan,3263743,289,L,INR,UB,46000849,false
4500003085,30,2024-07-08,0000100090,Krishna Engineering Works (0090),,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,769396,18,SET,INR,MK,,false
4500003085,40,2024-07-08,0000100018,Grasim Industries Ltd,,M038,Natural Gas,Fuel & Energy,Natural Gas,HZL1,Hindustan Zinc,Rajasthan,12561004,304,L,INR,NB,46004163,false
4500003085,50,2024-07-08,0000100001,Tata Steel Ltd,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,HZL1,Hindustan Zinc,Rajasthan,115587670,5,MT,INR,FO,46004038,false
4500003086,10,2024-12-21,0000100129,Nilgiri Enterprises,,M044,Software Licenses,IT & Telecom,Software Licenses,VAL1,Vedanta Aluminium,Odisha,2852118,26,EA,INR,MK,,false
4500003086,20,2024-12-21,0000100079,Vindhyachal Trading Co,WEIR-GRP,M015,SAG Mills,Capital Equipment,SAG Mills,VAL1,Vedanta Aluminium,Odisha,39918341,4,SET,INR,NB,46004164,false
4500003087,10,2024-11-15,0000100053,Desert Engineering Works (0053),,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,HZL1,Hindustan Zinc,Rajasthan,3356743,186,KG,INR,NB,46004165,false
4500003088,10,2025-12-23,0000100054,Narmada Industries,,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,VAL1,Vedanta Aluminium,Odisha,23775253,128,MT,USD,NB,46001784,false
4500003088,20,2025-12-23,0000100078,Aravali Engineering Works,ABB-GRP,M061,Control Valves,Instrumentation,Control Valves,VAL1,Vedanta Aluminium,Odisha,4730261,39,EA,INR,FO,,false
4500003088,30,2025-12-23,0000100034,Rajasthan Fabricators,METSO-GRP,M049,Gas Detectors,Safety & PPE,Gas Detectors,VAL1,Vedanta Aluminium,Odisha,1472256,36,EA,INR,FO,,false
4500003088,40,2025-12-23,0000100098,Mewar Industries,,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,1552132,31,EA,INR,FO,,false
4500003088,50,2025-12-23,0000100096,Krishna Industries,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,7485326,17,LOT,INR,NB,,false
4500003089,10,2024-05-16,0000100004,ABB India Ltd,ADANI-GRP,M002,Lead Concentrate,Raw Materials,Lead Concentrate,VAL1,Vedanta Aluminium,Odisha,24195493,87,MT,INR,UB,46000928,false
4500003090,10,2025-10-21,0000100151,National Industrial Corporation,,M060,Analyzers,Instrumentation,Analyzers,HZL1,Hindustan Zinc,Rajasthan,4433412,25,EA,INR,UB,46004166,false
4500003091,10,2025-10-31,0000100012,Komatsu Ltd,,M007,Bearings,MRO & Spares,Bearings,HZL1,Hindustan Zinc,Rajasthan,4607743,39,SET,USD,UB,46004167,false
4500003091,20,2025-10-31,0000100005,Siemens India Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,617672,1,EA,INR,NB,46002101,false
4500003091,30,2025-10-31,0000100045,Godavari Industrial Corporation,METSO-GRP,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,10771275,27,EA,INR,NB,46001383,false
4500003092,10,2023-01-19,0000100001,Tata Steel Ltd,,M041,Port Handling,Logistics & Transport,Port Handling,VAL1,Vedanta Aluminium,Odisha,2421550,7,LOT,INR,NB,46002224,false
4500003093,10,2025-11-13,0000100040,Krishna Trading Co,,M032,Flocculants,Chemicals & Reagents,Flocculants,VAL1,Vedanta Aluminium,Odisha,6176659,360,L,INR,UB,46001636,false
4500003094,10,2025-02-24,0000100019,UltraTech Cement Ltd,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,IOD1,Iron Ore Division,Goa,9264694,43,EA,INR,NB,,false
4500003094,20,2025-02-24,0000100086,Marwar Engineering Works,,M023,Civil Works,Services,Civil Works,IOD1,Iron Ore Division,Goa,14803428,8,LOT,INR,NB,46002022,false
4500003094,30,2025-02-24,0000100154,National Trading Co,,M004,Bauxite,Raw Materials,Bauxite,IOD1,Iron Ore Division,Goa,44570412,74,MT,INR,NB,,false
4500003094,40,2025-02-24,0000100146,Aravali Industries,,M039,Rail Freight,Logistics & Transport,Rail Freight,IOD1,Iron Ore Division,Goa,7242756,31,LOT,INR,NB,46001982,false
4500003094,50,2025-02-24,0000100121,Satpura Overseas Pvt Ltd,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,IOD1,Iron Ore Division,Goa,1020997,14,EA,INR,NB,46002402,false
4500003095,10,2023-11-08,0000100056,Vindhya Trading Co,,M040,Road Transport,Logistics & Transport,Road Transport,IOD1,Iron Ore Division,Goa,4289701,29,LOT,USD,FO,46004168,false
4500003095,20,2023-11-08,0000100021,Container Corporation of India,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,IOD1,Iron Ore Division,Goa,3683520,26,MT,INR,NB,46004169,false
4500003095,30,2023-11-08,0000100057,Sterling Equipment Ltd,CATERPILLAR-GRP,M016,Furnaces,Capital Equipment,Furnaces,IOD1,Iron Ore Division,Goa,40813127,30,SET,EUR,NB,,false
4500003095,40,2023-11-08,0000100013,Cummins India Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,IOD1,Iron Ore Division,Goa,3176614,30,SET,INR,NB,,false
4500003095,50,2023-11-08,0000100124,Konkan Trading Co (0124),,M014,Motor Spares,MRO & Spares,Motor Spares,IOD1,Iron Ore Division,Goa,1244591,14,EA,INR,NB,46000797,false
4500003096,10,2024-04-15,0000100144,Sterling Manufacturing Co,,M007,Bearings,MRO & Spares,Bearings,IOD1,Iron Ore Division,Goa,3552846,29,EA,USD,MK,46002822,false
4500003096,20,2024-04-15,0000100141,Satpura Industrial Corporation,ABB-GRP,M013,Crusher Parts,MRO & Spares,Crusher Parts,IOD1,Iron Ore Division,Goa,3181176,17,SET,INR,FO,,false
4500003097,10,2024-12-05,0000100021,Container Corporation of India,,M056,Transformers,Electrical,Transformers,IOD1,Iron Ore Division,Goa,6607077,44,EA,INR,NB,,false
4500003097,20,2024-12-05,0000100016,BHEL,,M040,Road Transport,Logistics & Transport,Road Transport,IOD1,Iron Ore Division,Goa,7392743,3,LOT,INR,NB,46004170,false
4500003097,30,2024-12-05,0000100027,Honeywell Automation India,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,IOD1,Iron Ore Division,Goa,974894,31,EA,INR,MK,,false
4500003097,40,2024-12-05,0000100106,Chambal Equipment Ltd,,M065,Pallets & Crates,Packaging,Pallets & Crates,IOD1,Iron Ore Division,Goa,1279843,36,EA,INR,NB,46004171,false
4500003097,50,2024-12-05,0000100134,Nilgiri Equipment Ltd (0134),,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,IOD1,Iron Ore Division,Goa,14666620,35,EA,INR,NB,46004172,false
4500003098,10,2025-12-17,0000100127,Desert Enterprises (0127),METSO-GRP,M044,Software Licenses,IT & Telecom,Software Licenses,VAL1,Vedanta Aluminium,Odisha,24572126,16,EA,INR,MK,,false
4500003098,20,2025-12-17,0000100038,Sterling Industrial Corporation,,M042,Shipping & Freight Forwarding,Logistics & Transport,Shipping & Freight Forwarding,VAL1,Vedanta Aluminium,Odisha,7134860,5,LOT,INR,NB,,false
4500003098,30,2025-12-17,0000100058,Sahyadri Industrial Corporation,,M051,Cement,Civil & Construction,Cement,VAL1,Vedanta Aluminium,Odisha,40905303,35,EA,USD,NB,46004174,false
4500003098,40,2025-12-17,0000100078,Aravali Engineering Works,ABB-GRP,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,5095844,22,SET,INR,NB,,false
4500003098,50,2025-12-17,0000100052,Ganga Engineering Works,,M031,Lime,Chemicals & Reagents,Lime,VAL1,Vedanta Aluminium,Odisha,3577689,9,MT,INR,NB,46001245,false
4500003099,10,2023-10-21,0000100159,Cauvery Equipment Ltd,,M032,Flocculants,Chemicals & Reagents,Flocculants,HZL1,Hindustan Zinc,Rajasthan,32384661,88,L,INR,UB,46004175,false
